CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
15714,214,AW00015714,,Bethany,W,Pal,False,1953-03-16,S,,F,bethany15@adventure-works.com,80000,5,0,Partial High School,Skilled Manual,1,2,24, place de Fontenoy,,1 (11) 500 555-0163,2013-10-09,10+ Miles
15715,27,AW00015715,,Isabella,,Adams,False,1980-12-17,S,,F,isabella46@adventure-works.com,60000,0,0,Bachelors,Professional,0,3,1933 Rock Creek Pl.,,1 (11) 500 555-0115,2013-07-29,10+ Miles
15716,24,AW00015716,,Roy,,Madan,False,1980-12-17,S,,M,roy8@adventure-works.com,70000,0,0,Bachelors,Professional,0,2,1933 Rock Creek Pl.,,1 (11) 500 555-0189,2012-11-19,10+ Miles
15717,18,AW00015717,,Alexia,M,Henderson,False,1981-11-23,S,,F,alexia5@adventure-works.com,70000,0,0,Bachelors,Professional,0,2,9556 Nightingale Drive,,1 (11) 500 555-0113,2012-11-11,5-10 Miles
15718,3,AW00015718,,Heather,L,Lin,False,1981-10-13,M,,F,heather7@adventure-works.com,70000,0,0,Bachelors,Professional,1,3,4890 Heron Ct,,1 (11) 500 555-0116,2013-09-16,10+ Miles
15719,15,AW00015719,,Lacey,A,Liang,False,1982-01-10,M,,F,lacey29@adventure-works.com,80000,0,0,Bachelors,Professional,1,2,3284 Pheasant Court,,1 (11) 500 555-0131,2012-11-23,10+ Miles
15720,7,AW00015720,,Jaime,,Ramos,False,1980-01-23,M,,F,jaime19@adventure-works.com,70000,0,0,Bachelors,Professional,1,4,756 Palm Dr,,1 (11) 500 555-0159,2013-02-10,10+ Miles
15721,40,AW00015721,,Cara,R,Guo,False,1985-08-11,S,,F,cara13@adventure-works.com,80000,0,0,Bachelors,Professional,0,3,8673 Mt. Wilson Way,,1 (11) 500 555-0174,2013-06-17,10+ Miles
15722,32,AW00015722,,Angela,,Jenkins,False,1980-05-25,M,,F,angela9@adventure-works.com,80000,0,0,Bachelors,Professional,0,3,913 Pelican Loop,,1 (11) 500 555-0118,2012-11-18,10+ Miles
15723,11,AW00015723,,Kate,L,Deng,False,1985-03-14,M,,F,kate1@adventure-works.com,90000,0,0,Bachelors,Professional,1,3,5802 Ampersand Drive,,1 (11) 500 555-0132,2012-11-08,10+ Miles
15724,21,AW00015724,,Roger,L,She,False,1979-10-30,S,,M,roger27@adventure-works.com,90000,0,0,Bachelors,Professional,0,3,6679 Stanbridge Ct.,,1 (11) 500 555-0187,2012-11-04,10+ Miles
15725,19,AW00015725,,Trevor,M,Price,False,1979-01-15,M,,M,trevor0@adventure-works.com,90000,0,0,Bachelors,Professional,0,3,1065 Coachman Pl.,,1 (11) 500 555-0133,2012-11-21,10+ Miles
15726,25,AW00015726,,Faith,F,Barnes,False,1978-08-27,M,,F,faith3@adventure-works.com,90000,0,0,Bachelors,Professional,1,3,6176 Crow Street,,1 (11) 500 555-0195,2012-11-07,10+ Miles
15727,8,AW00015727,,Alisha,A,Zeng,False,1977-10-31,M,,F,alisha23@adventure-works.com,80000,0,0,Bachelors,Professional,1,3,6173 Alier Drive,,1 (11) 500 555-0143,2013-05-09,10+ Miles
15728,33,AW00015728,,Keith,,Sharma,False,1979-01-31,M,,M,keith12@adventure-works.com,110000,0,5,Partial College,Management,0,3,4214 Northwood Dr.,,1 (11) 500 555-0199,2013-03-08,10+ Miles
15729,32,AW00015729,,Mayra,M,Suri,False,1983-09-21,M,,F,mayra0@adventure-works.com,90000,0,0,Bachelors,Professional,0,3,7015 F Mt Hood Circle,,1 (11) 500 555-0114,2012-12-27,10+ Miles
15730,2,AW00015730,,Philip,,Dominguez,False,1977-08-18,M,,M,philip13@adventure-works.com,90000,0,0,Bachelors,Professional,1,3,2743 Veale Ave,,1 (11) 500 555-0117,2013-08-19,10+ Miles
15731,19,AW00015731,,Corey,R,Chavez,False,1976-09-16,S,,M,corey13@adventure-works.com,80000,0,0,Bachelors,Professional,0,4,8287 Altura Dr.,,1 (11) 500 555-0157,2013-03-26,10+ Miles
15732,17,AW00015732,,Sandra,V,Zhu,False,1983-05-25,M,,F,sandra21@adventure-works.com,120000,0,5,Partial High School,Professional,1,4,7001 Lanitos Ct,,1 (11) 500 555-0110,2012-12-12,10+ Miles
15733,26,AW00015733,,Leslie,,Ramos,False,1977-09-22,M,,F,leslie18@adventure-works.com,120000,0,5,Partial High School,Professional,1,4,6644 Camino Norte,,1 (11) 500 555-0118,2012-12-08,10+ Miles
15734,19,AW00015734,,Alicia,,Lal,False,1976-01-08,M,,F,alicia6@adventure-works.com,100000,0,5,Partial High School,Professional,1,4,2419 Martindale Dr.,,1 (11) 500 555-0161,2012-12-25,10+ Miles
15735,3,AW00015735,,Lori,A,Blanco,False,1975-10-30,M,,F,lori16@adventure-works.com,100000,0,5,Partial High School,Professional,1,4,6966 Eaker Way,,1 (11) 500 555-0118,2013-06-21,10+ Miles
15736,300,AW00015736,,Sheena,,Raje,False,1946-12-11,M,,F,sheena12@adventure-works.com,110000,2,4,Graduate Degree,Management,1,2,5707 Monte Vista Road,A211,161-555-0149,2013-11-07,5-10 Miles
15737,626,AW00015737,,Alexander,J,Robinson,False,1946-10-02,S,,M,alexander22@adventure-works.com,120000,2,4,Graduate Degree,Management,1,3,4273 Alum Rock Drive,,533-555-0141,2012-09-02,5-10 Miles
15738,374,AW00015738,,Abigail,,Miller,False,1947-01-20,M,,F,abigail51@adventure-works.com,120000,2,4,Graduate Degree,Management,1,3,5919 Zartop Street,,698-555-0175,2013-12-16,2-5 Miles
15739,369,AW00015739,,Garrett,,Rogers,False,1948-06-14,M,,M,garrett24@adventure-works.com,70000,5,0,Bachelors,Management,1,2,5707 Bellwood Court,,265-555-0154,2012-08-28,10+ Miles
15740,536,AW00015740,,Johnny,G,Kumar,False,1947-10-09,M,,M,johnny8@adventure-works.com,80000,5,0,Bachelors,Management,1,2,7091 Clemson Court,,132-555-0146,2013-09-18,1-2 Miles
15741,385,AW00015741,,Isabella,,Allen,False,1948-04-09,M,,F,isabella55@adventure-works.com,80000,5,0,Bachelors,Management,1,2,3189 La Salle St.,,571-555-0140,2013-10-20,5-10 Miles
15742,352,AW00015742,,Grace,A,Thompson,False,1948-05-06,M,,F,grace15@adventure-works.com,90000,5,0,Bachelors,Management,1,2,5835 Olivera Rd.,,445-555-0177,2013-02-16,5-10 Miles
15743,623,AW00015743,,Chloe,M,Thompson,False,1953-02-14,M,,F,chloe26@adventure-works.com,120000,2,4,Graduate Degree,Management,0,3,3748 Moss Hollow Court,,524-555-0119,2013-11-24,5-10 Miles
15744,614,AW00015744,,Angela,T,Gray,False,1947-09-19,M,,F,angela32@adventure-works.com,120000,2,4,Graduate Degree,Management,1,3,898 Park Blvd.,,116-555-0178,2013-08-16,5-10 Miles
15745,609,AW00015745,,Julian,,Hayes,False,1948-02-12,M,,M,julian22@adventure-works.com,120000,2,4,Graduate Degree,Management,1,3,8426 Easley Dr.,,963-555-0130,2013-08-30,5-10 Miles
15746,626,AW00015746,,Emily,L,Walker,False,1949-05-31,M,,F,emily23@adventure-works.com,120000,2,4,Bachelors,Management,1,3,1604 Crown Court,,460-555-0156,2013-12-03,5-10 Miles
15747,307,AW00015747,,Evan,,Nelson,False,1949-08-24,M,,M,evan34@adventure-works.com,70000,4,0,Bachelors,Management,1,2,2030 Lighthouse Way,,627-555-0185,2013-09-05,10+ Miles
15748,54,AW00015748,,Austin,D,Jenkins,False,1949-12-07,M,,M,austin2@adventure-works.com,70000,4,0,Bachelors,Management,1,2,3603 Stinson,,280-555-0155,2013-05-29,1-2 Miles
15749,611,AW00015749,,Grace,,Brown,False,1950-04-24,S,,F,grace3@adventure-works.com,70000,4,0,Bachelors,Management,1,2,2325 Mountaire Drive,,627-555-0172,2014-01-17,10+ Miles
15750,298,AW00015750,,Kaitlin,,Martinez,False,1984-10-16,M,,F,kaitlin16@adventure-works.com,70000,0,0,Partial College,Professional,0,2,3302 Trujillo,# 112,591-555-0116,2012-09-08,0-1 Miles
15751,32,AW00015751,,Kristen,,Xu,False,1966-02-21,S,,F,kristen11@adventure-works.com,80000,2,0,High School,Skilled Manual,1,2,935 Vista Oak Dr,,1 (11) 500 555-0110,2012-12-21,5-10 Miles
15752,10,AW00015752,,Bobby,,Rodriguez,False,1961-03-31,M,,M,bobby11@adventure-works.com,80000,2,0,High School,Skilled Manual,0,2,592 Woodcrest Drive,,1 (11) 500 555-0117,2012-12-08,1-2 Miles
15753,27,AW00015753,,Margaret,,Li,False,1962-06-21,S,,F,margaret10@adventure-works.com,70000,2,0,High School,Skilled Manual,1,2,997 Grasswood Ct.,,1 (11) 500 555-0129,2012-12-09,5-10 Miles
15754,11,AW00015754,,Crystal,E,Xu,False,1961-12-21,S,,F,crystal13@adventure-works.com,70000,2,0,High School,Skilled Manual,1,2,8036 Summit View Dr.,,1 (11) 500 555-0127,2012-12-04,5-10 Miles
15755,39,AW00015755,,Connor,,Flores,False,1967-01-22,M,,M,connor7@adventure-works.com,70000,2,0,High School,Skilled Manual,0,2,9297 Mauna Kea Court,,1 (11) 500 555-0145,2012-12-24,1-2 Miles
15756,28,AW00015756,,Kari,,Gutierrez,False,1974-01-01,S,,F,kari31@adventure-works.com,70000,2,0,High School,Professional,1,2,8507 Mt. Palomar Pl.,,1 (11) 500 555-0115,2012-12-25,5-10 Miles
15757,28,AW00015757,,Edwin,J,Ferrier,False,1963-01-07,S,,M,edwin45@adventure-works.com,70000,2,0,High School,Professional,1,2,7594 Alexander Pl.,,1 (11) 500 555-0158,2012-12-24,5-10 Miles
15758,38,AW00015758,,Arturo,,Andersen,False,1969-05-22,M,,M,arturo38@adventure-works.com,130000,0,1,Graduate Degree,Management,1,0,6745 Blue Ridge Drive,,1 (11) 500 555-0158,2014-01-05,5-10 Miles
15759,536,AW00015759,,Erin,L,Brooks,False,1979-05-07,M,,F,erin5@adventure-works.com,80000,0,0,Bachelors,Management,0,1,7253 Mt. Alpine Pl,,211-555-0184,2013-03-21,0-1 Miles
15760,54,AW00015760,,Richard,D,James,False,1979-11-01,M,,M,richard79@adventure-works.com,30000,0,0,High School,Professional,1,2,2732 Frisbie Ct.,,625-555-0113,2013-03-23,5-10 Miles
15761,57,AW00015761,,Xavier,R,Thompson,False,1980-04-16,S,,M,xavier13@adventure-works.com,30000,0,0,High School,Professional,1,2,2617 Melody Drive,,936-555-0113,2013-10-03,5-10 Miles
15762,59,AW00015762,,Garrett,O,Stewart,False,1979-11-05,S,,M,garrett27@adventure-works.com,30000,0,0,High School,Professional,0,2,5870 Louisiana Dr.,,238-555-0177,2013-06-25,1-2 Miles
15763,644,AW00015763,,Xavier,F,Young,False,1980-01-22,M,,M,xavier23@adventure-works.com,60000,0,0,Partial College,Professional,1,2,2575 Garcia,,713-555-0147,2012-09-08,5-10 Miles
15764,40,AW00015764,,Louis,D,Guo,False,1964-12-12,S,,M,louis12@adventure-works.com,120000,1,2,Bachelors,Management,0,2,4209 San Carlos Ave.,,1 (11) 500 555-0129,2012-12-07,0-1 Miles
15765,32,AW00015765,,Gilbert,C,Deng,False,1965-04-16,M,,M,gilbert22@adventure-works.com,130000,0,1,Graduate Degree,Management,1,3,8249 La Jolla,,1 (11) 500 555-0176,2012-12-22,0-1 Miles
15766,36,AW00015766,,Priscilla,,Black,False,1965-02-12,S,,F,priscilla19@adventure-works.com,160000,0,0,Graduate Degree,Management,0,1,2335 Peabody Road,,1 (11) 500 555-0113,2013-01-29,0-1 Miles
15767,37,AW00015767,,George,C,Prasad,False,1970-05-20,S,,M,george15@adventure-works.com,160000,0,0,Graduate Degree,Management,0,3,2409 Harbor View Dr.,,1 (11) 500 555-0163,2012-12-21,0-1 Miles
15768,334,AW00015768,,Victoria,E,Walker,False,1972-05-25,M,,F,victoria22@adventure-works.com,130000,0,1,Graduate Degree,Management,1,3,5961 Crowe Pl.,,465-555-0152,2012-10-05,0-1 Miles
15769,335,AW00015769,,Kelly,,Coleman,False,1971-11-06,M,,F,kelly10@adventure-works.com,130000,0,1,Graduate Degree,Management,1,3,1306 Cashew Ln,,209-555-0129,2012-10-05,0-1 Miles
15770,372,AW00015770,,Xavier,H,Brooks,False,1983-04-06,S,,M,xavier67@adventure-works.com,150000,0,0,Bachelors,Management,0,2,5900 Pinehurst Court,,339-555-0199,2012-10-12,0-1 Miles
15771,543,AW00015771,,Maria,A,Diaz,False,1963-07-23,M,,F,maria43@adventure-works.com,130000,1,1,Graduate Degree,Management,1,4,2613 West I St.,,400-555-0178,2012-10-23,1-2 Miles
15772,361,AW00015772,,Christopher,,Anderson,False,1968-03-09,M,,M,christopher10@adventure-works.com,70000,2,0,Partial High School,Skilled Manual,0,2,2216 Blue Ridge Dr.,,993-555-0186,2013-07-19,1-2 Miles
15773,336,AW00015773,,Dylan,L,Jenkins,False,1963-04-02,M,,M,dylan5@adventure-works.com,70000,2,0,Partial High School,Skilled Manual,0,2,3791 Rossmor Parkway,,369-555-0114,2013-07-27,1-2 Miles
15774,634,AW00015774,,Natalie,,Kelly,False,1968-02-24,M,,F,natalie23@adventure-works.com,60000,2,0,High School,Professional,0,2,6501 West Way,,196-555-0196,2013-04-08,5-10 Miles
15775,609,AW00015775,,Michelle,W,Ward,False,1979-12-13,M,,F,michelle13@adventure-works.com,60000,2,0,High School,Professional,0,2,8463 Monument Blvd.,,328-555-0144,2013-08-17,1-2 Miles
15776,345,AW00015776,,Jesse,C,Mitchell,False,1979-09-06,M,,M,jesse36@adventure-works.com,60000,2,0,High School,Professional,0,2,6469 Apple Drive,,276-555-0112,2013-05-26,5-10 Miles
15777,637,AW00015777,,Brianna,D,Smith,False,1968-01-18,M,,F,brianna0@adventure-works.com,60000,2,0,High School,Professional,0,2,4762 Heights Avenue,,959-555-0110,2013-04-20,1-2 Miles
15778,616,AW00015778,,José,S,Miller,False,1962-11-07,S,,M,josé64@adventure-works.com,70000,2,1,Partial College,Professional,1,0,1946 Bayside Way,,528-555-0143,2012-10-21,5-10 Miles
15779,611,AW00015779,,Jackson,,Hayes,False,1973-08-14,M,,M,jackson24@adventure-works.com,70000,2,1,Partial College,Professional,1,0,7783 Limewood Pl,,214-555-0114,2013-05-21,5-10 Miles
15780,301,AW00015780,,Claudia,E,McDonald,False,1968-05-10,M,,F,claudia3@adventure-works.com,70000,3,2,Partial College,Professional,1,0,6457 Appalachian Dr.,,371-555-0169,2012-10-10,5-10 Miles
15781,360,AW00015781,,Blake,E,Evans,False,1962-09-30,M,,M,blake45@adventure-works.com,80000,2,1,Bachelors,Management,1,1,3237 Meager Dr,,142-555-0191,2012-10-17,2-5 Miles
15782,648,AW00015782,,Katelyn,D,Collins,False,1968-11-19,M,,F,katelyn24@adventure-works.com,90000,2,0,Partial College,Professional,1,1,3727 Winter Lane,,485-555-0120,2013-12-15,5-10 Miles
15783,31,AW00015783,,David,,Alexander,False,1973-01-07,M,,M,david52@adventure-works.com,90000,3,3,Bachelors,Professional,1,0,7334 Sterling Hill,Unit G12,1 (11) 500 555-0116,2013-07-10,0-1 Miles
15784,26,AW00015784,,Rebekah,A,Vazquez,False,1973-03-03,M,,F,rebekah34@adventure-works.com,90000,4,4,Bachelors,Professional,1,0,Conesweg 168,,1 (11) 500 555-0136,2012-12-14,1-2 Miles
15785,36,AW00015785,,Edwin,,Zhang,False,1967-10-24,S,,M,edwin0@adventure-works.com,70000,1,0,Partial College,Skilled Manual,1,1,5993 Baywood Drive,,1 (11) 500 555-0118,2012-11-29,5-10 Miles
15786,34,AW00015786,,Marshall,V,Andersen,False,1968-05-02,M,,M,marshall33@adventure-works.com,70000,1,0,Partial College,Skilled Manual,1,1,9281 Brushcreek Dr,,1 (11) 500 555-0162,2012-12-27,5-10 Miles
15787,17,AW00015787,,Cynthia,,Gonzalez,False,1966-11-18,S,,F,cynthia24@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,5757 St. Catherines Court,,1 (11) 500 555-0114,2013-04-26,5-10 Miles
15788,35,AW00015788,,Barbara,,Li,False,1971-09-15,S,,F,barbara13@adventure-works.com,100000,0,0,Bachelors,Professional,0,1,4334 Contra Costa Blvd.,,1 (11) 500 555-0145,2012-12-17,2-5 Miles
15789,26,AW00015789,Mr.,Steve,,Schmidt,False,1972-02-12,S,,F,steve3@adventure-works.com,110000,0,0,Graduate Degree,Management,0,2,6126 North Sixth Street,,988-555-0100,2012-12-01,0-1 Miles
15790,31,AW00015790,,Colin,,Xu,False,1965-12-13,S,,M,colin13@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,5133 Serrana Ct.,,1 (11) 500 555-0179,2012-12-12,5-10 Miles
15791,18,AW00015791,,Megan,J,Long,False,1966-03-20,M,,F,megan59@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,6696 Adria Drive,,1 (11) 500 555-0130,2013-03-11,5-10 Miles
15792,30,AW00015792,,Ernest,P,Zhou,False,1976-08-05,M,,M,ernest8@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,8532 Monterey Ave,,1 (11) 500 555-0142,2012-12-03,0-1 Miles
15793,2,AW00015793,,Renee,,Navarro,False,1976-04-08,S,,F,renee9@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,6512 Buena Vista Ave.,,1 (11) 500 555-0159,2012-12-17,0-1 Miles
15794,26,AW00015794,,Tonya,,Chander,False,1981-12-15,M,,F,tonya15@adventure-works.com,80000,5,5,Bachelors,Professional,0,4,98 Ruby Lane,,1 (11) 500 555-0147,2013-03-23,0-1 Miles
15795,16,AW00015795,,Diane,R,Munoz,False,1970-07-16,M,,F,diane12@adventure-works.com,80000,5,5,Bachelors,Professional,1,4,7728 Condor Place,,1 (11) 500 555-0139,2013-04-13,0-1 Miles
15796,39,AW00015796,,Edward,,Hayes,False,1970-11-08,M,,M,edward71@adventure-works.com,80000,5,5,Bachelors,Professional,1,4,9155 Wee Donegal,,1 (11) 500 555-0119,2013-12-24,1-2 Miles
15797,19,AW00015797,,Isaac,,Cox,False,1970-09-25,M,,M,isaac10@adventure-works.com,80000,5,5,Bachelors,Professional,1,4,5252 Grand View Ave.,,1 (11) 500 555-0134,2012-11-29,1-2 Miles
15798,33,AW00015798,,Anne,,Munoz,False,1970-03-19,S,,F,anne8@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,7927 Saclan Terr.,,1 (11) 500 555-0177,2013-04-12,5-10 Miles
15799,32,AW00015799,,Victoria,,Anderson,False,1964-07-11,M,,F,victoria11@adventure-works.com,90000,1,0,Bachelors,Professional,1,1,408 Lislin Ct.,,1 (11) 500 555-0136,2012-12-12,2-5 Miles
15800,5,AW00015800,,Alberto,L,Serrano,False,1970-12-07,S,,M,alberto16@adventure-works.com,90000,1,0,Bachelors,Professional,1,1,7932 Pierce Ct.,,1 (11) 500 555-0112,2012-11-29,2-5 Miles
15801,22,AW00015801,,Katrina,,Shen,False,1969-05-12,S,,F,katrina1@adventure-works.com,70000,0,0,Bachelors,Professional,1,1,398 Pecan Pl,,1 (11) 500 555-0113,2012-12-26,5-10 Miles
15802,14,AW00015802,,Bridget,,Kumar,False,1979-10-18,S,,F,bridget9@adventure-works.com,70000,0,0,Bachelors,Professional,0,2,5854 Baird Court,# 212,1 (11) 500 555-0111,2012-12-24,0-1 Miles
15803,35,AW00015803,,Bradley,,Goel,False,1968-04-16,M,,M,bradley21@adventure-works.com,70000,5,4,Bachelors,Professional,0,2,6471 Harvey Way,,1 (11) 500 555-0142,2013-07-28,0-1 Miles
15804,10,AW00015804,,Brittney,M,Liu,False,1968-02-17,M,,F,brittney3@adventure-works.com,70000,5,4,Bachelors,Professional,1,2,2520 Almond Street,,1 (11) 500 555-0162,2013-12-12,5-10 Miles
15805,16,AW00015805,,Dawn,N,Lin,False,1967-08-30,M,,F,dawn9@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,2,1699 Meadowbrook Court,,1 (11) 500 555-0112,2013-12-09,5-10 Miles
15806,19,AW00015806,,Devin,,Allen,False,1973-01-02,M,,M,devin22@adventure-works.com,70000,5,4,Partial College,Skilled Manual,0,2,7026 Trail Way,,1 (11) 500 555-0170,2013-02-26,0-1 Miles
15807,8,AW00015807,Mr.,Scot,,Schulte,False,1972-10-29,S,,M,scot1@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,3,5473 Olive Hill,,910-555-0100,2013-03-31,10+ Miles
15808,40,AW00015808,,Natasha,,Blanco,False,1966-07-19,M,,F,natasha15@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,3,581 Roanoke Dr.,,1 (11) 500 555-0162,2012-12-03,10+ Miles
15809,13,AW00015809,,Christian,,Sharma,False,1966-03-15,M,,M,christian16@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,3,6086 Glen Wood Drive,,1 (11) 500 555-0159,2013-02-22,10+ Miles
15810,37,AW00015810,,Regina,,Kapoor,False,1971-09-03,M,,F,regina1@adventure-works.com,70000,5,4,Partial College,Skilled Manual,0,3,1954 Sudden Loop,,1 (11) 500 555-0139,2013-04-07,5-10 Miles
15811,15,AW00015811,Ms.,Barbara,R.,Schultz,False,1971-05-02,M,,M,barbara7@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,3,6321 Laguna Street,,558-555-0100,2013-04-06,5-10 Miles
15812,23,AW00015812,,Logan,,Allen,False,1964-10-07,M,,M,logan48@adventure-works.com,30000,2,0,Partial College,Clerical,0,2,5634 Haviland Place,,1 (11) 500 555-0192,2013-05-20,0-1 Miles
15813,355,AW00015813,,Julian,,Diaz,False,1982-01-30,S,,M,julian21@adventure-works.com,30000,0,0,High School,Skilled Manual,1,2,3767 View Dr.,,358-555-0115,2013-09-12,5-10 Miles
15814,302,AW00015814,,Monica,J,Subram,False,1981-10-14,S,,F,monica13@adventure-works.com,40000,0,0,High School,Skilled Manual,1,1,2098 Chilpancingo Pkwy.,,230-555-0113,2013-10-10,5-10 Miles
15815,51,AW00015815,,Nicole,N,Price,False,1980-07-24,S,,F,nicole48@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,4946 Abbey Court,,813-555-0150,2013-04-19,5-10 Miles
15816,50,AW00015816,,Victoria,,Miller,False,1981-11-17,M,,F,victoria7@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,1516 Court Lane,,195-555-0131,2013-02-21,5-10 Miles
15817,536,AW00015817,,Chloe,,Alexander,False,1982-01-05,S,,F,chloe84@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,9543 West I St.,,257-555-0128,2013-05-13,0-1 Miles
15818,609,AW00015818,,Stanley,,Perez,False,1982-01-16,M,,M,stanley23@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,2279 Pineview Lane,,737-555-0171,2013-12-15,5-10 Miles
15819,633,AW00015819,,Savannah,A,Cox,False,1986-03-15,S,,F,savannah9@adventure-works.com,30000,0,0,High School,Skilled Manual,1,2,8286 All Ways Drive,,844-555-0119,2013-09-10,5-10 Miles
15820,618,AW00015820,,Chase,T,Ward,False,1986-04-01,M,,M,chase12@adventure-works.com,30000,0,0,High School,Skilled Manual,1,2,7179 Golden Rain,,936-555-0114,2013-02-02,5-10 Miles
15821,383,AW00015821,,Logan,C,Anderson,False,1986-06-25,S,,M,logan61@adventure-works.com,30000,0,0,High School,Skilled Manual,0,2,3938 Baywood Drive,,147-555-0142,2013-02-03,0-1 Miles
15822,29,AW00015822,,Damien,M,Zhu,False,1944-04-17,M,,M,damien11@adventure-works.com,40000,2,0,Bachelors,Management,1,2,8208 Vista Ave.,,1 (11) 500 555-0188,2013-06-22,0-1 Miles
15823,32,AW00015823,,Sharon,M,Tang,False,1944-03-23,S,,F,sharon10@adventure-works.com,60000,2,0,Graduate Degree,Management,1,1,2107 Amending Road,,1 (11) 500 555-0114,2013-05-15,5-10 Miles
15824,310,AW00015824,,Lindsay,L,Kumar,False,1982-11-30,S,,F,lindsay7@adventure-works.com,30000,0,0,Partial High School,Clerical,1,2,50 Relief Valley Ct,,577-555-0118,2013-03-16,5-10 Miles
15825,637,AW00015825,,Angela,W,Simmons,False,1981-12-02,S,,F,angela18@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,5572 Running Springs Road,,787-555-0188,2014-01-14,5-10 Miles
15826,53,AW00015826,,Marissa,,Price,False,1984-07-08,S,,F,marissa19@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,2374 Flamingo Drive,,277-555-0144,2013-02-16,5-10 Miles
15827,614,AW00015827,,Danielle,,Ward,False,1984-11-03,S,,F,danielle14@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,1201 Ricardo Drive,,444-555-0142,2012-10-19,0-1 Miles
15828,29,AW00015828,,Robyn,O,Ramos,False,1945-05-20,M,,F,robyn13@adventure-works.com,30000,2,0,Partial College,Clerical,0,2,5979 El Pueblo,,1 (11) 500 555-0123,2013-05-02,5-10 Miles
15829,35,AW00015829,,Devin,D,Diaz,False,1944-11-13,S,,M,devin59@adventure-works.com,40000,2,0,Bachelors,Management,1,2,8802 Lee Lane,,1 (11) 500 555-0133,2013-05-03,5-10 Miles
15830,8,AW00015830,,Naomi,,Alonso,False,1945-08-13,M,,F,naomi8@adventure-works.com,40000,2,0,Bachelors,Management,1,2,9944 Maywood Lane,,1 (11) 500 555-0167,2012-12-20,0-1 Miles
